participant_id,covarep_f11_mean,covarep_f11_std,covarep_f12_mean,covarep_f12_std,covarep_f13_mean,covarep_f13_std,covarep_f14_mean,covarep_f14_std,covarep_f15_mean,covarep_f15_std,covarep_f16_mean,covarep_f16_std,covarep_f17_mean,covarep_f17_std,covarep_f18_mean,covarep_f18_std,covarep_f19_mean,covarep_f19_std,covarep_f20_mean,covarep_f20_std,covarep_f21_mean,covarep_f21_std,covarep_f22_mean,covarep_f22_std,covarep_f23_mean,covarep_f23_std,covarep_f24_mean,covarep_f24_std,covarep_f25_mean,covarep_f25_std,covarep_f26_mean,covarep_f26_std,covarep_f27_mean,covarep_f27_std,covarep_f28_mean,covarep_f28_std,covarep_f29_mean,covarep_f29_std,covarep_f30_mean,covarep_f30_std,covarep_f31_mean,covarep_f31_std,covarep_f32_mean,covarep_f32_std,covarep_f33_mean,covarep_f33_std,covarep_f34_mean,covarep_f34_std,covarep_f35_mean,covarep_f35_std,covarep_f36_mean,covarep_f36_std
319,-11.114881927586763,1.0036343724999566,1.7637696349032528,0.6936718817134282,0.2869552122447515,0.33767877909203964,0.4070246420875226,0.26637484756902063,0.1577536217136898,0.21357416701671086,0.10839021354208413,0.24584430461254422,0.0053763969753730274,0.18282004522129192,0.15437953690349412,0.1511978247827307,0.010211145262266259,0.1549811342984733,0.08645151607742714,0.13293282707314114,0.028070161026930898,0.12218001222179631,0.03599618662716599,0.12349339573094203,-0.01147075626432008,0.11287854598265507,0.030992935018013562,0.10949399938585858,-0.009637483852080447,0.11147358260175845,0.014936490935094231,0.09817189358571868,-0.025869325696889114,0.10243709165215456,0.027000272436570008,0.08827787910124188,0.018333687391197718,0.08797516780406708,-0.0077777306559175235,0.08430373604186353,-0.012009419560524343,0.0796357639058893,0.01727708145012285,0.07429273697702107,0.0159144387581729,0.07717688604948283,-0.009464647300156405,0.07097775716335049,0.0009562729137168797,0.06743079778588514,0.0,0.0
320,-10.54747502051886,1.2263848007424651,1.935575960936017,0.6062784290078482,0.392045871330312,0.4329537305340896,0.4771890196935731,0.2791723219672503,0.0801582148603647,0.2690599765741753,0.2109178373265639,0.25646697894754794,0.010579798164965681,0.20320915889270166,0.14085780128404762,0.17850935340764654,0.030345509673803776,0.1469076456215275,-0.0071378099682076635,0.14461741137703377,-0.02014122881188904,0.1334582590796702,0.025467703914119354,0.12650424996971973,0.01886492571362928,0.11512388009461537,0.00516591730480522,0.10776529941022393,-0.0020599943218236215,0.10414067872304514,-0.021389533387243812,0.10294265474921341,0.002457593587741022,0.08815929403270857,0.023617882571235534,0.08260503958920809,-0.03268028481026403,0.08058847245486928,0.01864389036276273,0.07325905500952354,-0.009272065294141717,0.07089759096383862,0.018834213623236867,0.06879086463155136,-0.011431807172378525,0.06423897603576827,-0.014852643520142386,0.06157824168850502,0.022278828754275653,0.06299679574067436,0.0,0.0
321,-10.90775531992554,0.9067730982851088,1.8167756861246367,0.7093398430036472,0.2766705582745485,0.37234554399798075,0.3363458343345707,0.2625647255744417,0.06797301336741736,0.23986235005417147,0.1544006618875193,0.2509546307270845,-0.03757601574999818,0.18221422029937415,0.07212607531324172,0.17997706699065338,0.03777564443160686,0.14717876406463323,0.050663987185251426,0.13551231281104684,-0.011558245701364383,0.12019114433692782,0.0021400509325889697,0.10980277006861192,-0.00041731433433465963,0.09943075758452063,0.04775382987363092,0.09480650948492389,-0.04055639412792727,0.1034923449803639,0.007639175830275455,0.08686769622994292,0.004395403047567946,0.0766714730199822,0.003223807727370953,0.07063342464098583,-0.0028756369155564475,0.0683674191707807,0.004424871817979317,0.06618312907850576,-0.010226377490202212,0.061809108941709115,0.0070765224046249586,0.06027256021431811,0.0023668985488021804,0.057993024286982206,-0.0038791133632512923,0.054673898741332314,0.002772367054338675,0.052681407284973884,0.0,0.0
322,-10.871150775005013,1.1355383422507839,1.9550095328149444,0.811037860432523,0.3793777019722497,0.355872994196785,0.4573105135632085,0.3222559607214617,0.10762386579484476,0.22938178591619832,0.1290847890563906,0.26480120698844917,-0.04531691471301417,0.22722271897283475,0.13659196765016382,0.16157041934554586,-0.02080330063202972,0.17810600481557765,0.0694144260878317,0.14087914287683925,-0.018973415599733152,0.12373910330947814,0.04560122308195667,0.11641331606432549,-0.02901402241696989,0.11436714670035085,0.015398094041383995,0.13037810604677563,0.04655863742956202,0.11532009295837702,-0.020183810753240043,0.10375959594035813,-0.014964356598316289,0.089212935626691,0.03681034418273711,0.08969133019782365,-0.00863938696676217,0.0860596073522993,-0.0017943825028135117,0.07709309916555998,0.0006934365718468323,0.07259414214575764,0.008836954389479413,0.07117318814848621,-0.014289453853049881,0.0703864110379731,-0.008073268304574584,0.06871673675605518,0.0161699242051794,0.06957613478282529,0.0,0.0
324,-10.706268528608463,1.4287828746688451,1.8055595818087926,0.5915272817254288,0.3935007174196509,0.3172278484483804,0.3780401565701591,0.25996658847380477,0.20547911040353536,0.22376497143332538,0.21563403445527732,0.24111116138501706,0.018064011623817045,0.2159101174480028,0.17906666778877706,0.14977754406469646,0.012969469897715344,0.18025483444051849,0.15970330181375728,0.16290563956459897,0.007034958577077126,0.13446238434665833,0.07601037386611487,0.12621244538863566,-0.01677851653962359,0.1336665279806229,0.020557505213415546,0.1270407072454414,0.0027180113913113997,0.11591562868252869,0.009246808236208735,0.1055681153439938,-0.01682562781423824,0.09616025516349788,0.021973094265259743,0.0913424391458042,0.007005056875330035,0.0919097971331703,0.025639189607844278,0.08818580731126242,-0.01056675547398134,0.09015323350581947,-0.0001494170353505522,0.07931633975043129,0.0066137822701239435,0.07749571127187065,0.0019223833599814224,0.07671806114600371,0.0008917086271291714,0.07162450660811726,0.0,0.0
325,-10.17263020994046,1.2724249962017764,2.1015645498547335,0.9243761136426738,0.2949929781270271,0.49636656716036115,0.30255160479683435,0.3330146527552253,0.09650885253719042,0.2631118282863412,0.05032474926318385,0.32557890237718645,-0.0025104240236215563,0.22438913129938165,0.08032478766292842,0.1720410061320783,-0.014609740529989028,0.18070187984190522,0.07548625264748973,0.14036006614450186,-0.03284520227459263,0.15375221235227415,0.0437802034652564,0.11766787095757024,-0.06515434933428532,0.12085188012886358,0.07331250843876566,0.12389082185516576,-0.056287594076793415,0.11104889674942538,0.016898453476465413,0.09091878997155846,-0.006493713960767076,0.08214070301346457,0.01755155226669844,0.08484724392678343,-0.025717121430518967,0.08816738290030421,0.029929403345989192,0.08336177274264812,-0.020042917757601628,0.0733879336570259,0.008819861137758424,0.0644589362919112,0.006661798266928379,0.06259462253991266,-0.011975387552457455,0.06091298411543416,0.00196144093912321,0.05643456198499061,0.0,0.0
326,-10.997092305602036,1.1478615798761476,1.8371868765792827,0.6238922475319733,0.366754959273523,0.3179392709841362,0.37741023581499883,0.23766324875092731,0.1669352322459075,0.19848695919627468,0.19895951383185306,0.25209020728027476,0.046483849455645654,0.17787073936390455,0.11774743135675551,0.17132953830905015,0.05845793939036041,0.141978007678011,0.09638074682477223,0.147937870344368,0.003586816268878878,0.12923787492377006,0.06686294766613607,0.12260680512975417,-0.03736722054263812,0.14561680430771348,0.04073257471844939,0.10053457623437995,0.006070609621880695,0.10308351596106123,-0.001540733906819983,0.09806697359874643,-0.0006706790569628581,0.08671430074859007,0.029770945527938672,0.08547396261723152,0.0002535227673531559,0.08087397060112701,0.006372165080975672,0.0753467182457196,-0.003850022093612648,0.07384190909824813,0.011463119218550219,0.07170835748052452,-0.014117920790767577,0.06743210382658585,-0.003563093279684501,0.06767161949395478,8.438864102487066e-05,0.06332701942279796,0.0,0.0
327,-10.322793605957784,1.8057741681378412,1.9004870994692928,0.7575676645382996,0.23326080623114323,0.4643821341089365,0.34597714275847175,0.30232970560905514,0.0013456787220655416,0.3020805594284129,0.10373436136647131,0.2644602675016336,0.011249007648355586,0.18162017295653585,0.044722719493691145,0.1972481840583,0.043793011817811665,0.16259795751095787,0.04843894986919886,0.13011588119063497,-0.052397935869842094,0.13795341029732502,0.05047961560357378,0.11811647173022982,-0.025436645762275147,0.10503987937051189,0.023916430056118623,0.0929341184559104,-0.02863705727906253,0.09336426521013111,0.018928680240162168,0.08651985230804826,-0.004027742725359509,0.08297911523158417,0.005270920920371922,0.0724957578322944,-0.0054299032802871666,0.07506463806935833,0.007431244318908914,0.06706333485078267,-0.00693822666401651,0.06365440730483443,0.004975244760967699,0.06344408690822353,-0.0036101100073164995,0.059413867149036355,-0.0012643253197643914,0.05592551533701262,0.009177706290558467,0.05336501911222431,0.0,0.0
328,-9.835556321288758,2.193043476575507,1.9544901775424377,0.9388487567879789,0.1736624455680007,0.5467314021769745,0.43049275691274025,0.34663778545414176,0.053808441250870725,0.2759315767538038,-0.0591050197135438,0.3814994375595005,-0.0011280928596755656,0.2224728576689902,0.07617899235072707,0.21142478396208628,-0.04537396081002356,0.2073497216194195,0.17867765417978337,0.21098285824120686,-0.04472311924878005,0.16868225902562714,0.05300931127455244,0.14311971100903534,0.015613560357801752,0.1367826415601422,-0.02376651510133035,0.13354231996424734,0.007613568677071189,0.12823970391630735,0.009742579958712366,0.12541326441490228,-0.007658457161164372,0.10550759732933337,0.025890412621014623,0.10149932504724564,-0.01181658953146891,0.09575552715541924,-0.01766319642953493,0.08848465686346996,0.022923338075511307,0.08499867805193055,-0.007025516408652472,0.07991753450360137,-0.014880536001692155,0.07463438005034549,0.021279728879190316,0.0730612141098588,-0.013789721497218388,0.07174964000669888,0.0,0.0
330,-11.25918134826509,1.1630250805387408,1.688832493576091,0.6437659085905062,0.23561983153760546,0.3465365209104126,0.33707493693608637,0.2408330057237813,0.0692261593909204,0.21586101213315453,0.19907468546458676,0.18939282009833505,0.06164420289245982,0.16892420713389938,0.10356693957976826,0.17896164758986724,0.07929845043962983,0.12242045069115315,0.11892611289574989,0.1310083924766433,0.0048610361593047395,0.11644084949238544,0.040667141647417145,0.11704525883865591,0.008881817509043306,0.10456649844509287,0.04316670612579617,0.09532378116628004,-0.014596975049313426,0.1028849637505891,0.034082217571367965,0.09309728317359356,-0.00529540077298674,0.08871305683985278,0.009617727968567745,0.0811261447776588,0.002501963401338181,0.07999678763906994,0.0018638628445112832,0.07841921052055428,-0.000855391300132467,0.071408325745832,-0.0022627180934919836,0.07335185624406011,-0.001527104709910435,0.0746105678298211,0.00755852911845472,0.07104512879563628,-0.00750260496233192,0.06702640864100867,0.0,0.0
333,-10.894384356752296,1.370401901544219,1.8589166354774578,0.7850752912935778,0.23089856855382343,0.40699036683716194,0.30027187562537916,0.2710334219523363,0.06600021293592284,0.28496238893197257,0.15210421299985763,0.27192727350234847,0.05794376871427834,0.19337179810088415,0.11786996044155576,0.17055035911586364,0.02262283601651739,0.15596391565319928,0.10278119525637988,0.14318522426968983,0.02195454754621067,0.12802855533083604,0.058211452916091005,0.1207097515013559,-0.01833418842710853,0.11928936291707284,0.040974786088241,0.0990534541190216,0.013596418051100794,0.09943564973219304,0.005271389077081399,0.10034566431314478,-0.008725151508435365,0.09203828125049984,0.027166577135712373,0.08638456289548796,0.0067479411726544735,0.08660949703411111,-0.003823985425240896,0.08112859768474912,0.006589522947607449,0.07790215454934597,-0.008559072983322914,0.07239865561758606,-0.00423802066894986,0.0689765312682203,0.004261171345539771,0.06626303291732215,-0.004118574785469101,0.06467279442003002,0.0,0.0
336,-10.84180055162045,1.6105395141540706,1.8916130070064479,0.8135095259497837,0.2395545365906066,0.36430871480409877,0.4297118550639172,0.318585610524018,0.11751423840541457,0.23241369737411596,0.08927219774069603,0.32385452923984825,0.0572526434889697,0.19428132197661085,0.0907095526212506,0.16611388647137498,-0.008061652534777497,0.18600733778313275,0.17680743405244628,0.1878344157931855,0.0003382357535770613,0.12959342375794755,0.0419003533172781,0.11958759089054961,0.005540326569411005,0.12035379724523308,0.04051719068701193,0.10941718873085693,-0.007188420329087442,0.09847387113853007,0.008488367038912006,0.09644430235011328,-0.010866866516932737,0.09131076983456302,0.025648562774404172,0.08166202516165776,0.0065414208326207805,0.08229801684488082,-0.006343887240518797,0.07399476381673636,0.01378735172585067,0.07657851267658543,-0.0018132236647704055,0.07171230934580204,-0.010415800327931716,0.06719559125448389,0.005873532987050577,0.06577511702247668,-0.0015085845919674112,0.06473354606377628,0.0,0.0
338,-9.95118078721158,1.8409505509176554,2.003467549550931,0.7420603177632722,0.06656879998114061,0.5300777457263358,0.3939801951655524,0.32035990323385954,-0.07740555601881902,0.39422958726222257,0.20101859024632954,0.2158766664371752,-0.0872780386364165,0.25769309041974836,0.14316708414710033,0.16379258847354516,0.024045451128445017,0.18230072552687504,0.036850317240089484,0.14379138986814538,0.01752395142242832,0.15696276186539557,0.004441238937011847,0.11765987715223794,-0.0394685306070276,0.1144766961030615,0.047820221081435674,0.10533182970774298,-0.022359069536671196,0.10258607195213235,-0.012521393891467182,0.0937955528203923,-0.0034165202447857704,0.09043670030993825,0.03060601036801722,0.08434587787350042,-0.028639701565914305,0.08475314754549873,0.011890557758328724,0.07542032534353162,0.004014199514655072,0.07122881463633954,-0.009641358959970843,0.06903954643147955,0.012056400789007856,0.06656579469885851,-0.01098017136514067,0.06177161970359826,0.008452779570609428,0.0574759189147653,0.0,0.0
339,-10.950366281913107,1.2151420525420502,1.9455665704609275,0.8093753579758243,0.2004127951288797,0.37663511535679245,0.3797361677910741,0.27391729323626346,0.05905119979501953,0.2716512935621063,0.2519560506211429,0.20442059033907953,0.029632859916409973,0.21497430384553703,0.11997798762117305,0.16945274692293583,0.06472368110148397,0.16346989208626414,0.0655545924198635,0.1835926409799391,0.05558784899928381,0.11763780169982753,0.031494688083418515,0.1389471822816953,0.01091468189041952,0.13130345909331176,0.0360393571384585,0.11594065672490256,0.026294726932385472,0.10833891529333772,0.027077007827912482,0.10767483224674777,-0.03359331066521885,0.11921540702336475,0.06172526634937941,0.09675590984463446,0.0018811090452606934,0.09075282254381936,-0.010561577911937329,0.0880266937422949,0.009844940470029782,0.07766378922824478,-0.004208630684894946,0.07787140175352585,-0.009496399484762599,0.07504975258293999,0.018443573460293433,0.071678732148982,-0.003654277552418848,0.06920883288498704,0.0,0.0
340,-11.229515831539604,1.2693786025603369,1.7226603600185215,0.6100738970792389,0.3640260773154962,0.31334320089113055,0.36342030623168314,0.24394051341157144,0.05890515592337187,0.18793028337057982,0.15611944641628372,0.20665332469376038,0.009489931810684454,0.2026850488976909,0.15172366204903306,0.16687757997977593,0.05233544604743121,0.14711081753891034,0.12967593716931974,0.13844091244999535,0.025935727546753766,0.13391455127079704,0.08084639768827587,0.12466546304266654,-0.03025780206411874,0.1447619283088009,0.030515686832258762,0.11615623459793513,0.017697008660639238,0.11668844748521552,0.017269522475351823,0.116279613667,-0.004751882779941933,0.10825555712225407,0.02748271481880613,0.09519451656181037,0.01373834486047905,0.09340726772448572,-3.423245023777316e-05,0.09090995557697742,0.008892193010283659,0.08413724628830636,0.010677805729938596,0.07748498684049572,-0.01359286888297175,0.07575237980482179,0.003237101786840033,0.07365506462207502,0.016468600817194774,0.07058810915013622,0.0,0.0
341,-10.313846178142036,1.2777061627900652,1.9084346314124332,0.6883732434098082,0.41597748005952667,0.367912698710451,0.25444597444589684,0.3499426102401706,0.10515446257974316,0.23163654967667435,0.09592824945485585,0.2780168924523799,-0.027472053828700535,0.2040070672599552,0.16639017141731108,0.17504155118351772,-0.0559679232407555,0.17583343915580318,0.05971219871447649,0.1370589101248476,-0.033540976303945425,0.13442509206790126,0.032398548645323974,0.11742836561762947,-0.01007481574123987,0.10517445709351925,0.0455487846496709,0.10996166873953224,-0.05847964537980657,0.10869880412568399,0.020749695287233576,0.09822718590199991,-0.017131180872860145,0.09463320760031095,0.025489563754698803,0.09726018449670544,-0.02484046033851863,0.09713892185796852,0.034985391975123854,0.0925565432802442,-0.028957020166053418,0.08216012147916471,0.01335930745220793,0.07388052210995866,-0.002152938920798377,0.06632438177943835,-0.004362082054285138,0.06218218066502683,0.007342936623373332,0.058822232005734075,0.0,0.0
343,-11.430971942197779,0.9370508811638439,1.6234927137178419,0.7095211756515477,0.2999170853444193,0.28829934747743285,0.3179575073249758,0.2343795111921212,0.11697304940640894,0.17906753445806334,0.17370201787766418,0.2080392957616147,0.05945127100597325,0.1690835390551022,0.15390838264767745,0.14009459379814246,0.027105931050751642,0.15419395957252982,0.13049696487791004,0.1321422777677136,0.03948922460354794,0.11522194634409938,0.048657911268099756,0.10303954608368739,-0.017326426089153458,0.10997619527973514,0.048314149245810414,0.0967795063179531,-0.00011117965739242946,0.09886534038522747,0.0067746007761501125,0.09531660543261507,0.005954692466625687,0.08515231775762233,0.021047536681288687,0.07941833181741408,0.02251419994873601,0.07776078398804132,0.0012228815401203494,0.07435837352944191,-0.0065211256760692345,0.07089486700264909,0.013621444501541463,0.07050023179662791,-0.0009303955206632158,0.067029659266316,-0.0009299999894586433,0.06560349164633154,-0.0004841903012151407,0.06445629738575928,0.0,0.0
