participant_id,au01_mean,au01_std,au02_mean,au02_std,au04_mean,au04_std,au05_mean,au05_std,au06_mean,au06_std,au09_mean,au09_std,au10_mean,au10_std,au12_mean,au12_std,au14_mean,au14_std,au15_mean,au15_std,au17_mean,au17_std,au20_mean,au20_std,au25_mean,au25_std,au26_mean,au26_std
319,0.488280350531476,0.6403287019314735,0.1948299094792021,0.3647016485145528,0.4227057454739601,0.5846795417479076,0.21491954225112847,0.3672430222740543,0.49948898815706455,0.7235367761861389,0.45000545571033346,0.6435120109730442,0.46867346226277723,0.6601367915070324,0.2522387878464301,0.4612366167397513,0.7618571027034899,0.9788583964865389,0.14172237941076546,0.2915108896204128,0.32637621943406303,0.4377728465202972,0.2922113598019706,0.45459876496380514,1.0654264419744697,1.1831503966050916,0.33361639780614477,0.44110323660146955
320,0.8405918441130299,1.089626057551059,0.7584306784929357,0.9214886206071911,1.076584754042386,1.3784029797993478,0.22471650094191525,0.42079642106848886,0.09263131357927785,0.2504730970737337,0.49959451240188385,0.6492497222582118,0.1325338481946625,0.30731246240151333,0.21234517276295134,0.3822594305499501,0.39478697370486654,0.53634959300481,0.1570935610675039,0.31413103247307167,0.14566005906593407,0.30375741478113366,0.3680842751962323,0.5342751126364567,0.8541366350078493,0.9714804402520274,0.033899830690737834,0.13826540266503587
321,0.39573007591856596,0.5438724787383115,0.13970733303593152,0.2889915816911809,0.23558897489658528,0.4387922271578441,0.03243751289642307,0.1488582910669393,0.06669987058966664,0.22988379599297962,0.1601933970719442,0.31254055186640844,0.061751529402222415,0.22444995567457837,0.160664582853435,0.37198275379444773,0.45242282975099357,0.49208482562205186,0.19530006026441724,0.334957534847454,0.023420075513018092,0.12524735491860906,0.2596958754967962,0.3844504072948678,0.7535350762024495,0.8662493138105407,0.0709522016384135,0.20229015168072303
322,0.5688676879218133,0.7330988126158643,0.4852039357888705,0.6348562236344251,0.5402851999235961,0.6596584845465334,0.1230631978224882,0.3271268817925168,0.11644654829364574,0.30777345200144945,0.40530033538138294,0.577210728562638,0.16646101473959,0.35206950600421655,0.16358014545396662,0.33869756733928735,0.2701058131924105,0.45687096093800317,0.15098708980644338,0.32693365079027786,0.1850861878581434,0.3738171820332639,0.29769816611486055,0.4848784202740213,0.9001840709919776,0.9522130971207574,0.05278423965363555,0.19476219820773238
324,0.6873056097966729,0.8815276958675822,0.38139111381700563,0.5943101253635069,0.5502702411275416,0.7635491982929937,0.2590428474121996,0.38135675385280593,0.250559488077634,0.41613836326609227,0.37727754741219965,0.5166312436888894,0.3055277400184843,0.44791366139390665,0.44125278442698707,0.557199951169209,0.4550917908964879,0.5680348400768112,0.21827184963031426,0.36914556655320296,0.23962252832717187,0.39380488389162766,0.3343781032347505,0.48550392163352923,1.0544767289279111,1.1158036166123435,0.07299111765249539,0.2182302522412498
325,0.1967560990057522,0.4255381058780499,0.10724824806674033,0.27274226319058303,0.25536065803207497,0.39128334288293876,0.09080546939164223,0.2412086744834178,0.18166301672317245,0.3813310191107068,0.3179019909717725,0.4215086035704212,0.22049817812654754,0.4139418018504481,0.3223828027503714,0.5922505854793291,0.24170853796045866,0.4196479260682051,0.03716050104757914,0.14667159723817702,0.03758420143994515,0.16343333401175078,0.1949796922402956,0.33229218198238186,0.9113642446002056,0.9489168234102935,0.004386590301321854,0.051837932915695197
326,0.47985536059479544,0.5472774599582845,0.571015522209513,0.6572040141522834,0.39197837932513585,0.5843389374009481,0.19747511242970164,0.3381395050875066,0.15266089633971977,0.34310157150812065,0.8251648660756841,0.9184013983168884,0.19322274115908872,0.38372279461957914,0.26358183781336386,0.44634130977265385,0.2610766598036412,0.4175536564215661,0.15229364121628064,0.32289757011766745,0.07881156229148795,0.24401191605887335,0.552023917453055,0.6168373700368035,1.6204615959393764,1.5314592875326636,0.09295333333333335,0.23589110162802598
327,0.4884246947177755,0.6872008855746115,0.19043899016008223,0.3456764348059897,0.6019696495324816,0.6987133459935159,0.28615571400597245,0.42562302340772545,0.15526499823762668,0.31307106535203816,0.8286826697508198,0.8778657125627078,0.2562765449160425,0.38555822172575355,0.1950860223233955,0.3727788637787078,0.386586462622999,0.546542248816363,0.19361787134674696,0.33533472969773276,0.22502591716845352,0.37841024466643025,0.30171052445292995,0.41534421054890236,2.811408949429677,2.2235474283673136,0.13150265677779407,0.28429900247221873
328,1.1950326085242207,1.39846894211861,0.6891666923582425,0.8737484824179551,0.6203721084929278,0.7450484229216214,0.2260214835085743,0.4259465781311363,0.3040820843972963,0.49347529601826295,0.5382356264238328,0.6381184374339874,0.3807166630366754,0.5555832318997593,0.5293103787708099,0.6524412777445325,0.6415682672111653,0.7048594823522898,0.3373324277443986,0.4424995138638563,0.3417587207097259,0.5056883290161539,0.5005634156339968,0.6512542963555761,1.5174932189260233,1.4843227269824382,0.07901043650644636,0.22209975854546896
330,0.7025379554566664,0.8052647741243872,0.30039998146547997,0.4457512925341101,0.43011606057202106,0.5777144455839978,0.18382864473343125,0.38102386440813535,0.1965783051067139,0.49921714961436797,0.5522269939514386,0.554486514233784,0.25726284731703103,0.5178259386098001,0.2966841522941329,0.6277626422232333,0.3505080065238054,0.6988456592575084,0.1429557902445347,0.2859928775989763,0.18118648963103776,0.342124032215709,0.31447040577205565,0.5539272514199417,0.963603981335868,1.1264003493418584,0.056236152078112854,0.23856855307107408
333,0.5957409402702796,0.6628516364736726,0.4949167663422854,0.5473063977003777,0.4721427291014752,0.6413387901520505,0.15416784835459577,0.29325344377119467,0.2961706791031945,0.4832918272833854,0.5083124654929335,0.6457928967884128,0.4627604598878993,0.6028787157896867,0.5316456929266531,0.7168439317511466,0.30288334651490667,0.5054094031234929,0.1486500866545167,0.32055130433354334,0.21220602747498363,0.38240644914808286,0.2662381738592208,0.42144929095738287,1.0474373484405626,1.0129496567553324,0.03194285567896565,0.13708867808159392
336,0.47965521741892225,0.601862846016569,0.2837978441966334,0.46032143815033266,0.367637215548576,0.47987218277209764,0.17353401369234572,0.3598503280026108,0.2504875311430285,0.4374485791340347,0.35829999943536717,0.4896329212817921,0.29346202431450047,0.5595262065895862,0.3017734488125066,0.48101166262917205,0.4580396061333239,0.6324920547293509,0.20915718646998627,0.3533824556399114,0.2552569674630342,0.411100950380066,0.2638462138546776,0.45361581160410475,1.111525558421851,1.2088434398446453,0.17671328810389245,0.3345072298328661
338,0.6200615863397744,0.9035196933233107,0.4832518002345583,0.6105722567657418,0.6421708336870323,0.9142630403425307,0.17821209354406342,0.3493807273664272,0.1154839783312856,0.2750444619234294,0.34262050899139956,0.47193344198173937,0.220055124930191,0.36209482500137163,0.29484621557019997,0.40399960715415933,0.36529820373059313,0.49813007739819487,0.38062739266167767,0.5043774650844823,0.37979727208756836,0.5265342857545091,0.6323375785211661,1.0162172620406973,1.3109625109460517,1.3452071984478908,0.15377269954205292,0.3486271433619525
339,0.1987778672176734,0.41576581884357744,0.3550119990730728,0.5752649877703969,0.2503611237061641,0.4140523326625059,0.08398486455275761,0.2504711637218175,0.0575811714815387,0.18611499588540079,0.27983379719604506,0.39774110537248764,0.1033752449019002,0.24808147571849296,0.037920732272516605,0.15820564461195458,0.116495314305577,0.262801753286878,0.04595909014367373,0.16765846552413,0.08274526513981152,0.23925666999060394,0.14065699837787732,0.2956055556351449,1.007387829020547,0.9912771893918616,0.0009972093310675113,0.029567460674034592
340,0.602492175695217,0.8175510074427658,0.22027126106785322,0.36502452661992413,0.32189423898776415,0.46537268039456064,0.14808207914349275,0.2864384095833175,0.11583157391546163,0.38436076537653957,0.39864496635150165,0.5198773373234418,0.16898573820912122,0.4637579379698125,0.35994495439377083,0.6165704216918814,0.36272289338153507,0.5475857351164075,0.13164221329254727,0.2711923606562552,0.16427447625139044,0.3276229818164395,0.22258864349276974,0.4108093454383306,0.6528113624026697,0.7908470183658917,0.03377489922135706,0.14015976741371852
341,0.7049748297537174,0.8277585812382031,0.5310042934644792,0.6274839186609259,0.5482297992469359,0.7462184667758454,0.15334046002228455,0.3128192440574363,0.40248646259653437,0.5662254728619467,0.8907163744957158,0.8414769966787619,0.3750956913589733,0.5480934917977481,0.5127318692127406,0.7636014205246676,0.4820766147462251,0.5692386576698437,0.2859663761094249,0.40925250782744804,0.3272665636838667,0.4161821378762582,0.3186650541745111,0.4432038504116976,1.3520501431974488,1.3485296514044467,0.06973703546317286,0.21105901250475917
343,0.4085011871023401,0.6225044064019842,0.4320256174197491,0.6323908319584035,0.6769926071390057,0.8961799330476306,0.08669232556885581,0.24863299474803702,0.12487623839821703,0.3460962553974377,0.4895478422660771,0.6418729129798695,0.22129503813940113,0.4346041864645706,0.19844711413063015,0.4649448944654038,0.4039799630468385,0.6958766585859174,0.13160694320428482,0.2820115195179127,0.12389948722096408,0.3141113811437426,0.30779757683597536,0.5084857431187902,1.5825325097954634,1.658009850216181,0.030284614615909988,0.145286628001881
344,0.5931065145791308,0.851270142254089,0.4330677243719054,0.6044888966039684,0.6789288490739043,1.0252291944525302,0.2237081801760499,0.4208391555860743,0.2559219301302036,0.42162581045498193,0.45570058499908295,0.6141223347322526,0.40460038969374656,0.5440462455341349,0.2905295832569228,0.4242864109361424,0.37504887997432607,0.5466305775820967,0.17169640201112538,0.3374737618883239,0.1984160604254539,0.3713984510306647,0.39421145430649795,0.5762640883982616,0.9155750633290544,1.1065911347043793,0.017907613821138212,0.10695092726507281
345,0.5013474490301453,0.7790494555869865,0.3106007825594089,0.527065040458409,0.5545448026282643,0.6580944611565241,0.12929550264505835,0.29757192927613607,0.4054624095222101,0.4739442879071922,0.43202002905365694,0.5556864510385666,0.4763110883785373,0.5058937154475125,0.5896117751280544,0.648375718309254,0.34142949970610464,0.46787871161587585,0.13737857267612727,0.296779602105011,0.3884717517003946,0.5971834205224188,0.26884811650852297,0.40661603259907886,1.0714621309933663,1.0481868271163495,0.040484694936602575,0.1642316635118173
347,0.3342313633093525,0.48431127953557873,0.3649114966208851,0.5031095199164956,0.7411863447787225,1.0187316827530535,0.40313305357532153,0.5254342288506751,0.06188550790276869,0.1911083890554019,0.9025306197950732,0.7581938176148567,0.10080794838674514,0.2694880727134613,0.4232721554937868,0.5182033440157865,0.7034652011118377,0.6535713669661753,0.08745760540658383,0.22283540248709155,0.10975884750381515,0.2325419155800939,0.5488449121430129,0.7365768227605786,2.460065813167648,2.26857105342292,0.027308516950076304,0.152745295309572
348,0.4700785839974055,0.5340974060115756,0.22760192248888061,0.3513099430238995,0.14241436568754634,0.30629620635971816,0.07580169528354337,0.2277499038481734,0.061580728826908834,0.19776298116714103,0.47743079642327657,0.856546213826951,0.08105546186990363,0.23861077163796862,0.015032115085248331,0.11211647246832207,0.26606084896219423,0.4517337497343895,0.07641682806708675,0.22292917347369687,0.08919593133802818,0.23027392703983673,0.2938745322461082,0.4382239543892319,0.9050852103409933,1.3204554815721603,0.08403407843773165,0.2639834710928345
350,0.7560381863163863,0.8863107319098406,0.48451485662445665,0.6026996692121115,0.7033542756756758,0.770613139870887,0.15272410035910036,0.31788924402871,0.22665884456624455,0.3829363691025081,0.4141127391041391,0.5232827017313014,0.3351961725571726,0.4835721384738396,0.3171922828954829,0.49668081726056423,0.511463496087696,0.6149055128144512,0.12884553354753353,0.30078328094312556,0.23703287718767718,0.39639278917726933,0.46770338631638625,0.5850845942802837,1.2812495354375355,1.2791482721008713,0.012098741296541296,0.08307476457043786
351,0.39740230688609784,0.6472888525074277,0.2753128708098744,0.46621058694352363,0.29122336639237767,0.45103102216639934,0.07632908462537895,0.23815417966983782,0.21579057479428324,0.3914773030709395,0.2907493488956258,0.4476686924020524,0.26674878436552624,0.42783301110458716,0.30377769636206153,0.5210692344816591,0.37123833339107837,0.4922878807521221,0.12462070783889133,0.28129323241302384,0.20417524239930707,0.33895909807859403,0.40077627990472064,0.7725369606823851,1.404338301255955,1.2846731360012207,0.04932339913382417,0.17732063170024073
352,0.3042822268063837,0.4926101714699731,0.32717261171518763,0.47638991157740423,0.23586094440547176,0.3883395466996816,0.06670202595580497,0.2044106371647681,0.20742318550508593,0.38245242577044075,0.26011256677481587,0.3928117119677087,0.25305573943353205,0.4234054858125903,0.35482686127674495,0.5387324780059533,0.24029023829358118,0.394109554727019,0.177570776788846,0.3361656039313398,0.2522241604700105,0.40975549872373473,0.31671706524026655,0.4421031510487184,1.000001780778674,1.0250369983378176,0.011266150561206596,0.08274565609082195
353,0.41339129914348705,0.5585145441226714,0.1255259215993894,0.27872202471637236,0.5113070332852782,0.6739320617333545,0.23571932712856175,0.38343905914529436,0.1367182899847354,0.3394172575491844,0.38214120954884667,0.4756245159712934,0.2789789082428765,0.46223013282723147,0.18993182852781545,0.47249500270784794,0.36163372095488466,0.5276451793673071,0.09687472112449116,0.23550663793192272,0.1379375333700814,0.3261797415879831,0.4370653262381275,0.5794378828951482,1.1327080887042063,1.1279551965126011,0.03652033692333786,0.1448061012870122
355,0.4280889299476337,0.593972664864068,0.24825523974903668,0.38782835241824054,0.6381220762276455,0.6881497330131613,0.09997569528702697,0.24463336541826583,0.0944109284161644,0.24711686633673413,0.5235433799031717,0.6672122357536844,0.14512008892401937,0.2974119934278014,0.17327394318743206,0.3402547914222688,0.20941933741725124,0.3587977377503187,0.25360186379804367,0.37635383755278434,0.07500018580179824,0.21671592714851762,0.2418610948028851,0.417765267949306,0.7801455773144945,0.8316315628870568,0.03531607509139414,0.14486291484397468
356,0.633218387541923,0.8611592471390738,0.5284016487912242,0.6004675843405239,0.5849207458426495,0.601974030749022,0.08720487667691447,0.23565993180431735,0.1879487838177753,0.34166464366313126,0.5334633108580212,0.6069275354925694,0.23521283010760202,0.40193286944409956,0.23198288981274454,0.40504158717330874,0.36608763963806595,0.5275916940157311,0.20943971646171042,0.341691974193724,0.06058008796813862,0.20174468642404172,0.47727016849496917,0.5921543050526172,1.4840584261458916,1.2802661713382961,0.03192160777669089,0.13930663762640566
357,0.885396622077609,1.3091870753516552,0.6388531949867438,0.9357670385604133,0.6506336099461717,0.8409836184947281,0.25544124423555875,0.4140537153268752,0.1953775775688921,0.4148962355186311,0.3339275227765727,0.5469471072319729,0.19566265421386678,0.3898962555763058,0.3730196338876838,0.6356409696700224,0.43761862778179483,0.6211015479296574,0.23178689089740498,0.40521272967183336,0.15088655418976463,0.33377558624157183,0.4728149100184783,0.7083096307957618,1.0383366898047721,1.2432645012512902,0.09687302932433517,0.2933768681086503
358,0.22013661626710568,0.5220415098539403,0.3057493996810371,0.5828569147195886,0.39449702937545017,0.5242017206214966,0.05884937200329252,0.19897198776754885,0.2310560678567754,0.4909109699051743,0.22112461755324622,0.39876800005388346,0.31767179931062867,0.5718892766569238,0.19915779725280378,0.47501552843452005,0.37465347828994755,0.6772646035084603,0.046078963062043427,0.17005245018318807,0.08472483228727237,0.2888064417991463,0.35529513802860374,0.6024757183986319,0.6595849613128923,0.828307323751883,0.0345593267825908,0.17919478995259844
360,0.3892998272286968,0.553094809605454,0.36559419895565315,0.5816629244973065,0.656785134402906,0.7994863538075113,0.12392103413046769,0.31786251199280535,0.2142186306190404,0.3683495539036189,0.27016682919630697,0.412196026732628,0.30297016550628125,0.46029420715540403,0.2970804083547752,0.46532400713635325,0.32581413069471776,0.4642621355499311,0.1647661185863478,0.33019617827663633,0.1757029163765703,0.3554526060566833,0.25774783752081126,0.42718444451806664,1.286867768805812,1.5173217479430121,0.05575970939912214,0.1868131267320389
362,0.4990423796160361,0.7633335768798752,0.23622615268210048,0.37628480941091597,0.562148304743083,0.654248214061084,0.08536150079051386,0.24149270344165916,0.0524175105590062,0.20743522901776518,0.18316861174477697,0.333261615828438,0.1276310146809712,0.31716882493694004,0.21805104573687184,0.4474010896538642,0.27391064545454546,0.4237147660832089,0.09563785923207228,0.24504203546284528,0.013169471033314513,0.10030099937934893,0.22991465093167704,0.3773554633586742,0.6634873231507623,0.7716403713796587,0.042983495369847545,0.16306192008567197
363,0.5105607058456023,0.6284097571727069,0.3132445329494214,0.4596989410744649,0.49208779888086057,0.5781565467043227,0.0920372767425436,0.23126397112637279,0.04842792331721628,0.19783082827367368,0.3185612063617102,0.47201475109667,0.049548695414787854,0.19294478923702565,0.1602588694246754,0.3503162035842226,0.2913717704677568,0.4482109219335982,0.26720522043244416,0.3728328300951309,0.20413773874069646,0.33378977741280375,0.40917805861900364,0.5261299364416164,1.0466847086706144,1.0924860432194756,0.03471436309556147,0.14333441085949034
364,0.3442912699309597,0.5371889470594483,0.40592437422119104,0.5618016975665332,0.46217515832506967,0.6332423166535351,0.03975720927273748,0.17002729549457204,0.1278032747955919,0.28670908222788893,0.3752246356951747,0.5310822417196561,0.16720845875353155,0.337277291841851,0.3600659325312927,0.5184146357787703,0.2981881131401201,0.45474791996909053,0.28814373433494866,0.434825921558192,0.34235814425505634,0.48712151225804584,0.2866765274758172,0.4419168374339602,1.557632569536176,1.5443276647627717,0.08320432664134564,0.2257573054697272
366,0.5250675855869581,0.7421357123053955,0.29675203636271297,0.5015050194956521,0.4018935109824534,0.5167288932703529,0.19162427805286816,0.42129850541864744,0.28015869711282093,0.4554321329142687,0.43081409314136254,0.5600983135192273,0.3406258935273355,0.4982091551669852,0.4034451872222645,0.5815142282406575,0.2260402396079327,0.37004821346299066,0.3225984456209847,0.4461748427154756,0.3391936097864452,0.46225725305367604,0.3552441446890633,0.4713955823632435,0.9984818646047585,0.9787128137069839,0.0021509378634366827,0.03683793566020161
368,0.3429926365850658,0.5523626363153342,0.2565536272358224,0.4896193502368358,0.547976047804158,0.7140299812805437,0.11094986716693318,0.2569244059540686,0.24065763289457498,0.39903836101460066,0.23611366510025833,0.3848912821396203,0.36459147828761224,0.49667172908474844,0.37072345929388606,0.5320424913801839,0.4056821918809201,0.482004625299529,0.09600728768606226,0.23341098094660234,0.23188573084020175,0.3548829029833019,0.2818795100258334,0.4367140545537113,1.339102512879813,1.3706070506134034,0.0769773026202485,0.22024827798459767
369,0.5028907624535792,0.6975912265280447,0.23429466625048023,0.3809271436390992,0.5947686463695736,0.8832304773944682,0.31712108314124726,0.4410742141837088,0.13928993373031118,0.3049170193511866,0.19182042553463954,0.342646878108273,0.10235754142655912,0.2543596383318967,0.23884919631194776,0.42827751214070203,0.2299726340120374,0.4149587251431278,0.17511440251632732,0.3106785715082231,0.21881144487130233,0.34779833382741215,0.19796122141119224,0.3604996697531385,0.5627945144384684,0.6597322267217488,0.008379732264054297,0.07937656804280697
370,0.7199764018531797,1.3350196052764924,0.3171726904473002,0.6392261534366934,0.46720698168882024,0.608311923590896,0.1529379893552479,0.35145944916925814,0.2880851070542165,0.46728095632680916,0.6336421901439523,0.7051232335229903,0.28578238089460045,0.45207528621430026,0.41660869758976343,0.5939271929114036,0.35283025368153986,0.5094370585532432,0.26831226308532347,0.42054048629504776,0.1931478396392918,0.3557167764047534,0.7069972468424245,1.3768964061362987,1.0635319374276102,1.231631270183757,0.15406731451657382,0.3421020394563959
371,0.28988494619096355,0.5840736803607761,0.29628391040356783,0.49028010469435085,0.6288702940122824,0.7600313615872422,0.11168072488667934,0.2783019991692452,0.21328152010527857,0.4474041850180557,0.340990783776868,0.4395150252831739,0.2919238920894867,0.4760157294260167,0.3002361397865185,0.6035514985525822,0.225171445057757,0.430191497299649,0.0678982853487352,0.20389506574282112,0.044193289040795426,0.17184549902330942,0.1956422847272993,0.4236278277166629,0.7770396366427842,0.9180944510294252,0.058692410659453124,0.22250862801529644
372,0.6640202246565088,0.8142911602435793,0.5111833069402854,0.7417672905442553,0.4391772657873877,0.5548847541727137,0.4272654730051083,0.5483422775600677,0.2651666575656156,0.448100377280114,0.35390895116258586,0.5323975187533574,0.3238810220847278,0.5052787737986895,0.2934570010128589,0.442030483010076,0.47305516608684167,0.5743620864884309,0.21078745133873525,0.33825115498779146,0.26355438686806415,0.38611902730222775,0.2870643771137925,0.4596735958108361,1.0306173357847455,1.169467597858079,0.0950878639906641,0.2395872413722739
374,0.5381859361652559,0.7413773740756754,0.4173075999585826,0.5943027931423278,0.4761943782195647,0.5640551643831293,0.14402113095700345,0.31846003791172556,0.19340314718749188,0.3918367403815231,0.2768504799772204,0.44158491378432363,0.28402713973233934,0.4576534155395039,0.39448709339649496,0.6297178095614503,0.4285265228184619,0.5870735256789152,0.22425550159198573,0.3660581408632354,0.08024477497346691,0.2546020605847562,0.29785807385260543,0.42980102343576393,1.184600426859258,1.147859326811605,0.04549472237322357,0.16437059004925317
375,0.4178441820669671,0.6329843881562027,0.3527116834621163,0.5537538628017806,0.5989251505687916,0.7725557178988351,0.2636838710560206,0.44197624541986774,0.30012422569220865,0.4726232959665622,0.46956469156471353,0.6079276977890726,0.35720621538956854,0.5232633330459888,0.2538821064069543,0.45870894588112704,0.2824267722687272,0.47257796552063797,0.14475362754883023,0.2970959187203373,0.10129494381841596,0.2901332443625829,0.40716461939257353,0.5830165411340787,0.643039426432711,0.8221616785119827,0.07586870991629105,0.226151633919131
376,0.38949372039516444,0.7375723730737932,0.38785825367216953,0.5353638060104594,0.5087042937085662,0.6085770892121554,0.10330157961783439,0.2762234316934055,0.2133887803522683,0.41222865374915074,0.2007115481931626,0.3635283265882367,0.23222949122578967,0.4409317772643234,0.27948483143767067,0.542714757645158,0.4005310136487716,0.5343466604496474,0.23624174285064345,0.3866304454340589,0.13392186949174573,0.28141162109246187,0.3000593692967633,0.4279137695630186,0.9999964121279085,1.1765640431433255,0.11852628997140258,0.27811554793978743
379,0.2189944546482621,0.4759346879256868,0.18063184101114252,0.37343059323230704,0.1778757206718776,0.41287514362320843,0.12857770234491936,0.28624422415268747,0.07122288820888076,0.23577450820825274,0.7447353283884915,0.7494140792719477,0.07722185897222686,0.27031151024450245,0.08405606472642609,0.29934338110621905,0.23057670221187426,0.4171877040299033,0.0483488174621653,0.1664412027525879,0.03997552596041909,0.15911798482364278,0.08683696381174122,0.2270534325573307,0.4625736052885415,0.665817197273396,0.0025374882421420257,0.04341311235018588
380,0.37081788129990345,0.5415252450471362,0.3332262121581989,0.5119877863574421,0.43999303378596005,0.6018868685357055,0.3479319428707048,0.4722139736532361,0.23811008282900203,0.41201005470812835,0.4479819265795318,0.7316096755295499,0.38917520112224313,0.5341464742188999,0.18558086344911764,0.3644584045420666,0.4667176093339437,0.6545140398106138,0.19849798923528117,0.34588156279846655,0.176105483869874,0.3223974007797054,0.38245242182440786,0.5626583669615028,1.9728866470189357,1.8613669575342195,0.08907685205716319,0.2298137588105257
